,verified,favourites_count,followers_count,friends_count,statuses_count,type
426695121,False,9.0,190.0,251.0,380.0,1.0
49848522,False,0.0,181.0,222.0,1429.0,1.0
426535234,False,36.0,1135.0,1998.0,1405.0,1.0
262513808,False,0.0,12.0,159.0,115.0,1.0
206059930,False,0.0,30.0,55.0,103.0,1.0
158023178,False,2.0,190.0,82.0,154.0,1.0
42694400,False,49.0,1387.0,239.0,1817.0,1.0
59262632,False,1.0,710.0,794.0,4021.0,1.0
20667354,False,0.0,104.0,6.0,602.0,1.0
382420984,False,3.0,835.0,563.0,559.0,1.0
20724267,False,3.0,1943.0,0.0,287.0,1.0
427310868,False,989.0,1159.0,857.0,5247.0,1.0
38189735,False,0.0,170.0,238.0,404.0,1.0
382026391,False,12.0,2721.0,534.0,654.0,1.0
382048862,False,0.0,34038.0,6.0,4169.0,1.0
382048862,False,0.0,34009.0,6.0,4169.0,1.0
15689698,False,81.0,8769.0,11196.0,78097.0,1.0
262242792,False,5.0,159.0,180.0,164.0,1.0
42704025,False,286.0,3712.0,1591.0,5738.0,1.0
156925555,False,92.0,2052.0,1924.0,1005.0,1.0
206857294,False,0.0,8.0,7.0,182.0,1.0
58832342,False,0.0,170.0,119.0,345.0,1.0
20684882,False,75.0,393.0,322.0,433.0,1.0
42695906,False,21.0,4789.0,101.0,307.0,1.0
157260205,False,0.0,38361.0,4.0,6251.0,1.0
382422724,False,3672.0,1738.0,308.0,4044.0,1.0
489805912,False,1.0,49.0,48.0,154.0,1.0
257356423,False,2.0,555.0,1289.0,291.0,1.0
31228223,False,8.0,1065.0,1429.0,1662.0,1.0
73972216,False,0.0,210.0,906.0,109.0,1.0
138133150,False,0.0,15.0,0.0,2277.0,1.0
219597639,False,2.0,3302.0,3438.0,930.0,1.0
138143812,False,0.0,5.0,6.0,232.0,1.0
252686411,False,10.0,257.0,121.0,365.0,1.0
438666841,False,0.0,344.0,209.0,254.0,1.0
219454414,False,0.0,273.0,64.0,1989.0,1.0
482301353,False,0.0,232.0,279.0,248.0,1.0
219440054,False,641.0,1096.0,418.0,2982.0,1.0
369094394,False,0.0,46.0,92.0,848.0,1.0
369171797,False,0.0,264.0,75.0,226.0,1.0
219267638,False,27.0,977.0,1066.0,556.0,1.0
438371420,False,0.0,35.0,43.0,161.0,1.0
138888006,False,10.0,660.0,303.0,2627.0,1.0
138899085,False,457.0,2309.0,139.0,2111.0,1.0
368919139,False,46.0,1333.0,887.0,271.0,1.0
73408563,False,4.0,29.0,78.0,297.0,1.0
252660646,False,730.0,322.0,110.0,3465.0,1.0
137900749,False,0.0,168.0,58.0,379.0,1.0
439163201,False,0.0,326.0,621.0,12641.0,1.0
220041966,False,226.0,1065.0,893.0,9372.0,1.0
220041966,False,226.0,1062.0,893.0,9372.0,1.0
321223564,False,0.0,14.0,0.0,177.0,1.0
22001808,False,110.0,5673.0,2233.0,10549.0,1.0
219980934,False,83.0,574.0,408.0,2613.0,1.0
137288829,False,316.0,1782.0,720.0,1205.0,1.0
368573809,False,0.0,93.0,142.0,127.0,1.0
74225043,False,1203.0,1487.0,727.0,5159.0,1.0
252528624,False,2.0,591.0,1918.0,644.0,1.0
21977432,False,3.0,278.0,160.0,562.0,1.0
74152920,False,0.0,61.0,1.0,278.0,1.0
252548953,False,0.0,20.0,18.0,1335.0,1.0
137775956,False,334.0,31647.0,2030.0,4803.0,1.0
137796521,False,0.0,101.0,77.0,151.0,1.0
438731804,False,2.0,237.0,153.0,151.0,1.0
220072871,False,43.0,321.0,459.0,705.0,1.0
73373538,False,0.0,723.0,996.0,121.0,1.0
73242364,False,9.0,861.0,1071.0,1596.0,1.0
48387953,False,10.0,723.0,614.0,951.0,1.0
72631128,False,0.0,503.0,1.0,939.0,1.0
48395517,False,0.0,20.0,45.0,300.0,1.0
140308702,False,6.0,368.0,457.0,4221.0,1.0
72509642,False,1.0,531.0,4.0,124.0,1.0
25345835,False,0.0,112.0,79.0,209.0,1.0
253480046,False,0.0,276.0,471.0,119.0,1.0
37013089,False,5.0,854.0,1387.0,3392.0,1.0
72332478,False,92.0,14662.0,15917.0,12990.0,1.0
21850767,False,4.0,293.0,104.0,462.0,1.0
140686472,False,0.0,601.0,10.0,1578.0,1.0
437244418,False,0.0,22.0,78.0,246.0,1.0
140826857,False,0.0,18.0,0.0,151.0,1.0
72053671,False,0.0,314.0,199.0,234.0,1.0
370564567,False,0.0,5.0,29.0,266.0,1.0
72748144,False,1.0,54.0,123.0,173.0,1.0
369325695,False,60.0,107.0,186.0,1034.0,1.0
483742184,False,0.0,24.0,21.0,225.0,1.0
140040743,False,13.0,71.0,204.0,196.0,1.0
219119588,False,18.0,226.0,327.0,511.0,1.0
25301938,False,1.0,107.0,54.0,3139.0,1.0
73104131,False,16.0,48.0,138.0,204.0,1.0
73099904,False,0.0,868.0,12.0,212.0,1.0
253146939,False,44.0,101.0,181.0,112.0,1.0
253254548,False,1.0,68.0,42.0,122.0,1.0
437788864,False,1.0,283.0,51.0,114.0,1.0
72972603,False,150.0,66.0,12.0,977.0,1.0
369725341,False,59.0,12.0,332.0,331.0,1.0
483503313,False,7.0,69.0,124.0,160.0,1.0
139787606,False,0.0,31.0,24.0,105.0,1.0
72913589,False,7.0,229.0,84.0,434.0,1.0
437601224,False,0.0,11.0,11.0,256.0,1.0
139935850,False,2409.0,99.0,581.0,1800.0,1.0
72844230,False,0.0,735.0,1951.0,319.0,1.0
2533821,False,0.0,17889.0,7641.0,289.0,1.0
21834788,False,2382.0,1695.0,193.0,2188.0,1.0
368384577,False,48.0,370.0,567.0,441.0,1.0
137043687,False,7.0,619.0,1943.0,601.0,1.0
133448383,False,2.0,1433.0,1884.0,2097.0,1.0
366296078,False,8.0,257.0,697.0,790.0,1.0
133753333,False,521.0,5531.0,3426.0,7556.0,1.0
479838720,False,0.0,72.0,41.0,100.0,1.0
366442399,False,0.0,1.0,0.0,179.0,1.0
366516433,False,64.0,1821.0,885.0,1158.0,1.0
440429151,False,6.0,95.0,217.0,361.0,1.0
75831451,False,0.0,25.0,27.0,181.0,1.0
134011461,False,2.0,444.0,1308.0,34265.0,1.0
322819051,False,111.0,600.0,1209.0,1971.0,1.0
366732320,False,0.0,101.0,64.0,388.0,1.0
366740430,False,369.0,385.0,107.0,911.0,1.0
366826075,False,0.0,11.0,32.0,104.0,1.0
480084074,False,12.0,371.0,1622.0,399.0,1.0
134583900,False,0.0,100.0,123.0,255.0,1.0
133383875,False,0.0,291.0,596.0,1331.0,1.0
440140284,False,0.0,3.0,0.0,125.0,1.0
133256324,False,0.0,74.0,99.0,302.0,1.0
76308131,False,19.0,107.0,282.0,590.0,1.0
76707735,False,0.0,16393.0,2.0,1842.0,1.0
365908758,False,106.0,7499.0,2667.0,10539.0,1.0
323367286,False,0.0,262.0,347.0,1569.0,1.0
76656765,False,1330.0,963.0,1083.0,2833.0,1.0
221829033,False,0.0,17.0,12.0,166.0,1.0
323349349,False,62.0,320.0,312.0,1127.0,1.0
132667584,False,1073.0,1342.0,1971.0,7154.0,1.0
365980662,False,291.0,423.0,622.0,1674.0,1.0
221812676,False,2.0,209.0,422.0,209.0,1.0
441054524,False,3.0,626.0,331.0,3996.0,1.0
479510583,False,1.0,7680.0,0.0,1308.0,1.0
133006345,False,6.0,127.0,35.0,891.0,1.0
366083815,False,23.0,244.0,472.0,796.0,1.0
221713919,False,1.0,249.0,12.0,160.0,1.0
440789362,False,1.0,35.0,108.0,132.0,1.0
133197408,False,13.0,158.0,15.0,413.0,1.0
22009288,False,0.0,124.0,39.0,945.0,1.0
75644641,False,0.0,258.0,22.0,112.0,1.0
134837058,False,0.0,418.0,520.0,178.0,1.0
74974793,False,0.0,3319.0,76.0,665.0,1.0
22054347,False,7.0,1941.0,2240.0,599.0,1.0
252180046,False,9.0,169.0,187.0,224.0,1.0
74926750,False,1.0,61.0,31.0,119.0,1.0
43949005,False,31.0,234.0,529.0,903.0,1.0
136294278,False,1.0,29.0,197.0,544.0,1.0
136295973,False,0.0,258.0,124.0,298.0,1.0
25221065,False,26.0,87.0,270.0,289.0,1.0
136389024,False,8.0,767.0,1812.0,3296.0,1.0
74767530,False,0.0,91.0,0.0,229.0,1.0
481227923,False,4.0,223.0,831.0,3058.0,1.0
439329163,False,0.0,18.0,0.0,1493.0,1.0
321568621,False,154.0,379.0,550.0,1631.0,1.0
220135650,False,26.0,525.0,213.0,434.0,1.0
321481598,False,0.0,4758.0,4856.0,47383.0,1.0
75038762,False,36.0,4221.0,587.0,7136.0,1.0
322595826,False,14.0,499.0,391.0,429.0,1.0
75055107,False,0.0,351.0,129.0,516.0,1.0
252155464,False,21.0,171.0,109.0,264.0,1.0
367035427,False,49.0,253.0,100.0,2063.0,1.0
134994013,False,4.0,2242.0,1115.0,1564.0,1.0
32249249,False,108.0,1984.0,377.0,727.0,1.0
480367845,False,0.0,69.0,122.0,146.0,1.0
135263946,False,0.0,386.0,481.0,237.0,1.0
32230773,False,0.0,144.0,14.0,1240.0,1.0
43967608,False,362.0,2153.0,2359.0,1793.0,1.0
22080515,False,0.0,14429.0,9394.0,18116.0,1.0
367449486,False,22.0,710.0,1911.0,299.0,1.0
22080515,False,0.0,14414.0,9395.0,18088.0,1.0
322107763,False,6.0,509.0,783.0,1474.0,1.0
220788189,False,15.0,192.0,308.0,2344.0,1.0
135666269,False,1.0,38.0,62.0,285.0,1.0
43955401,False,324.0,2362.0,339.0,2443.0,1.0
367752760,False,0.0,23.0,2.0,369.0,1.0
75064894,False,1.0,879.0,761.0,4045.0,1.0
558709228,False,1.0,158.0,573.0,400.0,1.0
370731411,False,0.0,33.0,19.0,504.0,1.0
71961466,False,3.0,101.0,225.0,122.0,1.0
314591577,False,99.0,155.0,150.0,342.0,1.0
48765154,False,586.0,1143.0,147.0,1290.0,1.0
255775893,False,0.0,2143.0,2819.0,223.0,1.0
487698863,False,221.0,542.0,847.0,1131.0,1.0
31443046,False,1.0,1486.0,254.0,484.0,1.0
314419484,False,0.0,22.0,72.0,2921.0,1.0
145278977,False,9.0,992.0,1955.0,146.0,1.0
435009374,True,335.0,5998.0,1605.0,3220.0,1.0
314387089,False,90.0,3711.0,986.0,25277.0,1.0
215723375,False,0.0,691.0,1875.0,304.0,1.0
434869807,False,141.0,402.0,1392.0,1094.0,1.0
215658634,False,54.0,2965.0,1856.0,7019.0,1.0
48787442,False,1.0,1196.0,613.0,394.0,1.0
373863514,False,20.0,484.0,1119.0,1144.0,1.0
434775233,False,0.0,59.0,120.0,534.0,1.0
435166985,False,8.0,49.0,146.0,429.0,1.0
14558133,False,5.0,2553.0,1393.0,628.0,1.0
373459152,False,89.0,433.0,366.0,757.0,1.0
144823433,False,314.0,1838.0,128.0,4565.0,1.0
144231642,False,3.0,5631.0,640.0,494.0,1.0
255420245,False,206.0,194.0,61.0,413.0,1.0
373122899,False,45.0,27.0,47.0,161.0,1.0
216043919,False,0.0,70.0,1.0,432.0,1.0
14435582,False,0.0,17.0,7.0,134.0,1.0
21604059,False,0.0,7181.0,1106.0,189.0,1.0
144471303,False,22.0,860.0,70.0,1439.0,1.0
216030188,False,0.0,68.0,41.0,463.0,1.0
216030188,False,0.0,68.0,41.0,457.0,1.0
68504908,False,0.0,326.0,312.0,295.0,1.0
255610822,False,30.0,160.0,289.0,177.0,1.0
31483878,False,336.0,4154.0,654.0,1117.0,1.0
68413862,False,72.0,521.0,882.0,1423.0,1.0
144724789,False,0.0,2091.0,646.0,2731.0,1.0
215851521,False,0.0,779.0,930.0,1842.0,1.0
31461698,False,103.0,2653.0,1489.0,2222.0,1.0
216209109,False,0.0,116.0,247.0,463.0,1.0
67570149,False,0.0,27.0,20.0,1951.0,1.0
145663151,False,8.0,100.0,51.0,343.0,1.0
66592896,False,957.0,4119.0,792.0,3174.0,1.0
257037203,False,2.0,134.0,84.0,395.0,1.0
312756538,False,158.0,973.0,1087.0,2789.0,1.0
312745154,False,0.0,13.0,5.0,247.0,1.0
66473457,False,1.0,755.0,1941.0,175.0,1.0
312712252,False,6.0,3415.0,2935.0,370.0,1.0
14707220,False,581.0,10924.0,492.0,3789.0,1.0
21437260,False,0.0,787.0,777.0,9266.0,1.0
312571505,False,11.0,931.0,420.0,945.0,1.0
257248812,False,19.0,122.0,342.0,136.0,1.0
312474543,False,121.0,168.0,626.0,223.0,1.0
147367568,False,12.0,24.0,187.0,133.0,1.0
21427192,False,0.0,83.0,184.0,213.0,1.0
214269361,False,0.0,3.0,0.0,158.0,1.0
312331305,False,0.0,287.0,903.0,504.0,1.0
66736063,False,0.0,24238.0,980.0,5063.0,1.0
313899158,False,0.0,103.0,219.0,233.0,1.0
146583051,False,1.0,138.0,66.0,157.0,1.0
146399880,False,2.0,88.0,121.0,160.0,1.0
313760679,False,57.0,729.0,537.0,2337.0,1.0
48825653,False,0.0,69.0,71.0,148.0,1.0
145911661,False,0.0,3239.0,1641.0,10904.0,1.0
